danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
0.835,0.648,-8.15,0.0488,0.0202,0.225,0.308,0.674,99.701,244640.0,4.0
0.514,0.976,-6.347,0.0428,0.0173,0.104,0.1,0.942,152.895,295833.0,4.0
0.523,0.954,-4.885,0.0788,0.00217,0.0,0.284,0.573,84.921,267307.0,4.0
0.574,0.913,-4.793,0.133,0.061,0.00158,0.156,0.423,115.728,208400.0,4.0
0.482,0.833,-5.611,0.0449,0.000346,0.0,0.365,0.74,148.039,212293.0,4.0
0.598,0.737,-13.463,0.1,0.0227,0.0,0.135,0.806,144.79,176973.0,4.0
0.668,0.759,-3.589,0.156,0.0334,0.0,0.204,0.539,135.955,229507.0,4.0
0.629,0.515,-10.358,0.265,0.0267,1.22e-05,0.0888,0.299,121.845,277387.0,4.0
0.693,0.879,-3.988,0.0578,0.193,0.0,0.124,0.753,127.457,223694.0,4.0
0.692,0.911,-5.098,0.177,0.0149,7.34e-05,0.112,0.801,138.976,190373.0,4.0
0.855,0.793,-2.682,0.0669,0.107,0.0,0.202,0.644,87.963,209627.0,4.0
0.612,0.84,-3.145,0.0509,0.112,0.0,0.116,0.438,129.042,212862.0,4.0
0.738,0.868,-4.15,0.0348,0.0371,0.0,0.294,0.199,130.003,252933.0,4.0
0.673,0.686,-5.745,0.0454,0.00154,0.0,0.382,0.34,118.43,245680.0,4.0
0.638,0.831,-3.944,0.182,0.0281,3.06e-06,0.277,0.685,175.038,223053.0,4.0
0.963,0.298,-5.748,0.125,0.0181,0.0156,0.0756,0.802,130.014,312000.0,4.0
0.664,0.845,-6.115,0.0461,0.181,0.0,0.267,0.357,96.005,211253.0,4.0
0.725,0.672,-5.353,0.0283,4.62e-05,0.00225,0.112,0.777,125.042,215200.0,4.0
0.825,0.832,-5.853,0.0403,0.00587,0.000789,0.114,0.713,122.021,220627.0,4.0
0.662,0.736,-6.511,0.0374,0.00274,0.000844,0.0464,0.674,104.003,232120.0,4.0
0.347,0.449,-6.68,0.03,0.758,6.54e-06,0.333,0.397,92.083,201290.0,4.0
0.439,0.489,-6.286,0.0368,0.132,0.000643,0.114,0.253,143.808,250707.0,4.0
0.643,0.732,-6.762,0.0294,0.00681,4.57e-05,0.0606,0.181,102.979,224272.0,4.0
0.492,0.778,-4.822,0.227,0.164,0.0,0.313,0.294,74.878,201600.0,4.0
0.587,0.549,-7.817,0.0347,0.0015,0.0,0.0862,0.364,89.952,223147.0,4.0
0.758,0.779,-3.531,0.0433,0.326,0.0,0.178,0.78,106.966,192880.0,4.0
0.649,0.762,-5.153,0.0447,0.0852,0.00383,0.118,0.48,107.034,213693.0,4.0
0.707,0.832,-4.712,0.0255,0.136,0.000129,0.248,0.391,105.008,197803.0,4.0
0.747,0.844,-4.91,0.0822,0.0762,6.27e-06,0.115,0.671,103.926,169219.0,4.0
0.653,0.81,-6.032,0.0558,0.118,0.0,0.126,0.583,121.951,189307.0,4.0
0.593,0.868,-3.573,0.295,0.183,0.0,0.365,0.496,104.988,201257.0,4.0
0.462,0.83,-4.089,0.0673,0.123,0.0,0.0726,0.557,105.058,208887.0,4.0
0.604,0.486,-7.933,0.065,0.443,0.0,0.102,0.593,149.867,164947.0,4.0
0.493,0.66,-5.998,0.0408,0.00319,0.174,0.246,0.226,175.917,205133.0,4.0
0.755,0.751,-4.034,0.0748,0.0635,0.0,0.0812,0.491,102.002,183587.0,4.0
0.776,0.809,-5.726,0.069,0.415,0.0,0.179,0.582,100.071,202520.0,4.0
0.792,0.447,-10.581,0.0319,0.709,0.000234,0.198,0.832,110.152,199693.0,4.0
0.579,0.554,-7.08,0.0587,0.0175,0.0221,0.101,0.838,185.183,241467.0,4.0
0.468,0.647,-7.966,0.064,0.00185,0.000266,0.266,0.466,203.86,198338.0,4.0
0.741,0.74,-6.503,0.0654,0.0196,0.0003,0.142,0.342,97.982,204500.0,4.0
0.745,0.482,-7.192,0.0274,0.121,9.85e-05,0.0809,0.449,100.001,226800.0,4.0
0.707,0.629,-4.581,0.0563,0.259,1.6e-05,0.138,0.457,122.863,212459.0,4.0
0.749,0.71,-6.63,0.0331,0.0163,0.0237,0.0892,0.678,120.005,166213.0,4.0
0.746,0.722,-5.715,0.0325,0.00215,0.000116,0.456,0.402,121.963,202623.0,4.0
0.757,0.565,-5.895,0.0324,0.174,0.0,0.105,0.682,119.959,180402.0,4.0
0.73,0.732,-5.167,0.051,0.0427,2.22e-06,0.262,0.974,129.974,180453.0,4.0
0.748,0.786,-7.788,0.0641,0.328,0.0,0.34,0.917,104.833,172373.0,4.0
0.755,0.536,-5.605,0.12,0.114,0.0,0.0282,0.882,138.969,198040.0,4.0
0.527,0.696,-6.357,0.219,0.0133,0.0,0.592,0.368,185.746,198413.0,4.0
0.705,0.628,-5.362,0.0489,0.0287,0.0193,0.0863,0.465,96.799,235540.0,4.0
0.867,0.614,-7.486,0.102,0.0138,0.0,0.0457,0.595,120.045,170400.0,4.0
0.802,0.59,-9.871,0.0434,0.395,0.152,0.096,0.265,94.0,194116.0,4.0
0.6,0.688,-8.339,0.201,0.159,1.29e-05,0.409,0.0793,99.977,156600.0,4.0
0.753,0.776,-5.453,0.0518,0.0569,0.0,0.325,0.718,131.194,202475.0,4.0
0.679,0.564,-8.097,0.0352,0.0123,0.0,0.111,0.341,127.984,240469.0,4.0
0.497,0.865,-2.166,0.0709,0.00338,0.00554,0.157,0.464,128.074,182813.0,4.0
0.603,0.902,-5.979,0.0494,0.0186,0.683,0.105,0.135,127.972,165000.0,4.0
0.522,0.772,-3.738,0.0465,0.0448,0.00488,0.307,0.308,124.968,221760.0,4.0
0.542,0.923,-2.681,0.197,0.00216,0.0,0.15,0.599,152.066,161053.0,4.0
0.398,0.39,-7.767,0.0298,0.9,0.000153,0.209,0.218,122.031,244160.0,4.0
0.617,0.567,-4.188,0.0828,0.0584,0.0,0.0933,0.505,90.246,217603.0,4.0
0.722,0.744,-5.52,0.0363,0.0234,0.000157,0.143,0.686,125.985,207630.0,4.0
0.573,0.739,-5.74,0.129,0.0285,0.0,0.111,0.451,97.085,230227.0,4.0
0.728,0.616,-4.238,0.0645,0.378,0.0,0.105,0.508,99.962,181880.0,4.0
0.674,0.694,-4.739,0.129,0.223,0.0,0.183,0.242,137.839,239280.0,4.0
0.68,0.541,-5.909,0.032,0.341,1.02e-06,0.23,0.447,97.005,220433.0,4.0
0.445,0.376,-6.244,0.0298,0.706,0.0,0.27,0.473,129.022,209518.0,4.0
0.7,0.764,-4.049,0.0436,0.0203,0.000161,0.349,0.678,89.039,206453.0,4.0
0.341,0.539,-5.76,0.0265,0.213,6.44e-05,0.109,0.267,174.564,190280.0,4.0
0.756,0.589,-5.093,0.232,0.0812,0.0,0.176,0.811,146.928,205593.0,4.0
0.59,0.808,-6.728,0.0408,0.000953,1.53e-06,0.0918,0.601,106.029,257747.0,4.0
0.791,0.862,-3.24,0.11,0.037,2.19e-05,0.0814,0.592,123.994,214847.0,4.0
0.661,0.725,-4.859,0.0563,0.0253,0.0,0.123,0.605,119.927,197939.0,4.0
0.635,0.9,-3.719,0.0377,0.00664,0.0145,0.37,0.15,127.978,202500.0,4.0
0.714,0.861,-6.078,0.189,0.268,0.0,0.21,0.16,135.033,263040.0,4.0
0.572,0.447,-7.218,0.0438,0.756,0.0,0.104,0.549,175.918,210303.0,3.0
0.822,0.969,-11.471,0.0582,0.259,0.000153,0.39,0.765,128.007,283748.0,4.0
0.727,0.717,-6.331,0.0788,0.212,0.0,0.103,0.673,100.051,205449.0,4.0
0.774,0.75,-4.716,0.0543,0.139,0.0,0.11,0.535,105.036,188801.0,4.0
0.816,0.726,-3.998,0.129,0.099,0.0,0.372,0.65,136.048,253390.0,4.0
0.799,0.662,-8.585,0.0347,0.00482,0.000505,0.0484,0.717,120.082,196000.0,4.0
0.407,0.194,-13.138,0.0328,0.77,0.172,0.0932,0.118,117.632,229107.0,3.0
0.672,0.804,-7.021,0.0406,0.124,0.000312,0.121,0.557,119.841,180533.0,4.0
0.51,0.16,-21.03,0.0395,0.986,0.017,0.113,0.383,170.063,239508.0,4.0
0.535,0.548,-6.51,0.037,0.533,1.48e-06,0.123,0.477,115.144,237333.0,3.0
0.601,0.724,-4.856,0.0486,0.0945,1.68e-06,0.12,0.508,102.061,207905.0,4.0
0.664,0.872,-3.117,0.0396,0.0306,0.0,0.228,0.555,129.873,210093.0,4.0
0.803,0.744,-5.588,0.363,0.0941,4.86e-05,0.806,0.727,75.003,178118.0,4.0
0.854,0.692,-6.625,0.0479,0.0668,0.0,0.247,0.753,101.865,291782.0,4.0
0.764,0.68,-4.84,0.0806,0.617,0.0,0.0862,0.416,123.958,201943.0,4.0
0.873,0.609,-10.553,0.0863,0.00265,0.000198,0.0939,0.852,133.354,254320.0,4.0
0.422,0.48,-4.744,0.0246,0.261,0.0149,0.0836,0.394,76.108,252573.0,4.0
0.841,0.622,-6.763,0.0756,0.041,0.0,0.126,0.738,121.988,164147.0,4.0
0.616,0.402,-8.917,0.0381,0.604,0.0,0.0781,0.683,110.62,142313.0,4.0
0.557,0.54,-10.484,0.0347,0.0339,0.00248,0.179,0.394,129.171,185733.0,4.0
0.604,0.541,-7.378,0.0915,0.639,0.0,0.169,0.892,134.326,191413.0,4.0
0.402,0.391,-16.112,0.0406,0.0634,0.0,0.296,0.568,83.789,239147.0,4.0
0.306,0.132,-19.31,0.0538,0.787,0.0,0.57,0.473,78.46,177787.0,4.0
0.283,0.227,-15.793,0.0366,0.846,2.08e-06,0.1,0.128,121.419,160800.0,4.0
0.511,0.317,-16.897,0.161,0.81,0.0,0.0826,0.567,120.964,224733.0,4.0
0.218,0.124,-17.112,0.0326,0.88,0.00159,0.0845,0.172,86.614,194160.0,4.0
0.745,0.66,-5.986,0.165,0.303,0.0,0.133,0.357,147.055,187981.0,4.0
0.801,0.491,-9.088,0.0543,0.0943,9.35e-05,0.193,0.822,125.049,220800.0,4.0
0.825,0.743,-5.995,0.149,0.0142,2.12e-05,0.237,0.8,127.045,237120.0,4.0
0.49,0.725,-3.304,0.0392,0.123,2.68e-05,0.0983,0.335,123.28,240440.0,4.0
0.514,0.911,-2.027,0.41,0.0559,0.0,0.775,0.619,161.109,254027.0,4.0
0.592,0.671,-6.609,0.266,0.568,0.0,0.0974,0.572,73.983,287893.0,4.0
0.555,0.717,-5.114,0.0269,0.0414,0.0,0.116,0.374,112.03,208507.0,4.0
0.778,0.824,-5.892,0.0707,0.284,0.0,0.405,0.758,100.024,218093.0,4.0
0.462,0.987,-3.04,0.04,4.21e-05,0.000511,0.147,0.899,103.038,162187.0,3.0
0.645,0.705,-5.008,0.299,0.000813,0.0,0.128,0.376,137.133,229670.0,4.0
0.651,0.747,-7.269,0.0699,0.0528,0.0,0.207,0.776,147.518,249520.0,4.0
0.389,0.889,-6.546,0.0442,0.0415,0.0,0.463,0.524,171.121,358427.0,4.0
0.624,0.826,-5.534,0.0287,0.113,0.0,0.0938,0.526,110.368,257187.0,4.0
0.98,0.535,-16.035,0.058,0.027,1.68e-06,0.104,0.675,115.744,271467.0,4.0
0.559,0.345,-13.496,0.0459,0.0576,0.000105,0.141,0.458,84.581,264307.0,4.0
0.793,0.831,-4.861,0.0405,0.264,7.03e-06,0.207,0.865,107.645,197027.0,4.0
0.427,0.9,-3.674,0.0499,0.116,1.75e-05,0.119,0.599,104.655,334667.0,4.0
0.881,0.774,-6.068,0.0439,0.00986,0.0346,0.206,0.759,112.968,182627.0,4.0
0.699,0.747,-3.453,0.0964,0.274,0.0,0.486,0.683,126.001,204600.0,4.0
0.887,0.673,-6.846,0.0503,0.0743,4.06e-05,0.124,0.491,105.113,219227.0,4.0
0.659,0.882,-4.623,0.0465,0.0258,9.2e-06,0.144,0.314,125.985,231653.0,4.0
0.259,0.437,-6.589,0.0386,0.102,1.32e-06,0.106,0.0951,180.042,239000.0,4.0
0.667,0.922,-4.857,0.128,0.0353,0.0,0.364,0.509,108.952,202807.0,4.0
0.604,0.908,-3.067,0.0522,0.0178,0.0,0.386,0.853,102.051,147013.0,4.0
0.743,0.841,-5.189,0.0391,0.0156,0.0,0.133,0.814,100.003,226800.0,4.0
0.818,0.799,-4.1,0.156,0.00107,0.128,0.057,0.0815,100.014,213733.0,4.0
0.708,0.868,-3.287,0.0431,0.0313,0.0,0.122,0.72,124.994,202999.0,4.0
0.636,0.818,-5.035,0.0686,0.0818,4.4e-06,0.0793,0.414,92.013,191894.0,4.0
0.733,0.777,-7.076,0.0347,0.436,0.0716,0.102,0.583,119.996,190999.0,4.0
0.611,0.553,-6.681,0.0328,0.415,0.0,0.497,0.573,84.996,164453.0,4.0
0.844,0.66,-7.297,0.0445,0.0125,4.06e-06,0.0712,0.627,133.002,204356.0,4.0
0.722,0.451,-8.429,0.0727,0.203,0.0,0.0986,0.178,121.949,196732.0,4.0
0.834,0.823,-4.918,0.114,0.062,0.0,0.185,0.763,133.039,170600.0,4.0
0.798,0.895,-7.811,0.216,0.177,0.0,0.358,0.784,127.967,215806.0,4.0
0.891,0.559,-8.375,0.194,0.00888,0.0372,0.0536,0.468,126.011,232507.0,4.0
0.829,0.695,-5.561,0.0473,0.000956,0.178,0.112,0.369,102.018,211777.0,4.0
0.921,0.537,-5.723,0.0804,0.556,0.00404,0.102,0.711,128.009,135090.0,4.0
0.497,0.489,-7.724,0.294,0.0576,9.91e-05,0.122,0.231,171.853,268187.0,4.0
0.734,0.44,-10.246,0.172,0.231,0.0,0.0962,0.529,81.071,208982.0,4.0
0.797,0.533,-9.74,0.0412,0.0172,0.000152,0.103,0.329,131.036,146520.0,4.0
0.711,0.264,-17.696,0.187,0.268,0.0,0.24,0.341,133.874,219437.0,4.0
0.6,0.516,-10.471,0.0296,0.345,0.000444,0.17,0.394,110.072,215601.0,4.0
0.909,0.405,-8.133,0.14,0.0306,0.00698,0.105,0.455,154.984,238613.0,4.0
0.655,0.427,-11.684,0.0799,0.295,0.00108,0.0788,0.224,107.992,215446.0,4.0
0.795,0.839,-6.782,0.057,0.0134,4.41e-06,0.317,0.297,102.042,211958.0,4.0
0.205,0.219,-11.502,0.0326,0.961,1.3e-05,0.17,0.14,90.931,235587.0,4.0
0.606,0.893,-5.411,0.0705,0.46,0.000249,0.148,0.774,195.961,194427.0,4.0
0.775,0.485,-7.831,0.0584,0.304,0.000283,0.0974,0.412,152.01,217895.0,4.0
0.476,0.343,-10.417,0.0339,0.59,0.0,0.128,0.239,171.764,188180.0,4.0
0.478,0.922,-5.646,0.0715,0.0119,0.0,0.0606,0.538,162.92,175652.0,4.0
0.758,0.686,-6.346,0.0792,0.0848,0.00127,0.142,0.444,130.007,230907.0,4.0
0.655,0.74,-4.081,0.274,0.14,0.0,0.106,0.543,182.105,202221.0,4.0
0.772,0.803,-3.035,0.0468,0.188,0.0,0.434,0.853,94.981,242160.0,4.0
0.344,0.0585,-17.212,0.0373,0.976,0.000362,0.103,0.323,174.149,189507.0,4.0
0.625,0.633,-4.016,0.0401,0.798,0.0,0.143,0.742,77.972,208365.0,4.0
0.634,0.367,-12.385,0.0307,0.712,0.0,0.36,0.37,112.896,225106.0,4.0
0.513,0.734,-7.679,0.257,0.00526,3.53e-06,0.532,0.362,94.671,200216.0,3.0
0.64,0.643,-2.442,0.0625,0.039,0.0,0.109,0.335,80.025,123040.0,4.0
0.715,0.624,-3.046,0.114,0.11,0.0,0.123,0.412,158.087,173325.0,4.0
0.765,0.5,-7.626,0.152,0.423,0.0,0.108,0.495,107.043,220160.0,4.0
0.62,0.625,-7.438,0.553,0.287,0.0,0.314,0.665,167.911,284856.0,4.0
0.886,0.473,-7.338,0.255,0.27,2.58e-05,0.0864,0.438,135.065,200205.0,4.0
0.684,0.858,-4.266,0.0342,0.00694,0.000167,0.0828,0.518,129.963,273336.0,4.0
0.662,0.744,-3.194,0.0317,0.249,0.000147,0.116,0.387,97.977,201133.0,4.0
0.604,0.556,-7.845,0.0593,0.0971,0.0,0.0991,0.392,120.076,236747.0,4.0
0.666,0.677,-5.743,0.0326,0.214,0.0,0.0979,0.178,100.014,178242.0,4.0
0.625,0.863,-4.431,0.0324,0.0139,1.89e-06,0.135,0.714,129.057,164840.0,4.0
0.769,0.511,-6.673,0.0609,0.885,0.000186,0.106,0.507,123.954,209185.0,4.0
0.671,0.839,-3.491,0.034,0.018,0.0,0.0791,0.576,119.951,206533.0,4.0
0.712,0.564,-4.947,0.0452,0.00111,0.0247,0.228,0.183,142.024,193773.0,4.0
0.55,0.463,-8.428,0.0405,0.513,0.0,0.143,0.284,132.047,198907.0,3.0
0.835,0.626,-5.833,0.125,0.0589,6e-05,0.396,0.35,91.03,217925.0,4.0
0.601,0.542,-8.003,0.0348,0.452,0.0,0.317,0.823,82.228,225000.0,4.0
0.645,0.855,-5.63,0.0356,0.0906,0.0,0.114,0.649,147.007,168800.0,4.0
0.55,0.78,-5.55,0.0356,0.129,1.85e-06,0.132,0.794,117.654,198360.0,4.0
0.525,0.319,-12.566,0.0248,0.738,0.0,0.251,0.508,104.035,264440.0,4.0
0.635,0.392,-9.46,0.0242,0.609,7.8e-05,0.0745,0.455,102.02,240147.0,3.0
0.681,0.655,-8.642,0.0257,0.0425,0.0,0.0699,0.901,124.996,231480.0,4.0
0.536,0.846,-4.661,0.0558,0.332,0.0,0.047,0.79,154.744,181533.0,4.0
0.677,0.658,-7.909,0.0282,0.083,0.0,0.0617,0.681,107.97,225373.0,4.0
0.896,0.847,-4.005,0.0414,0.18,0.019,0.0679,0.805,104.996,190280.0,4.0
0.541,0.285,-11.68,0.0301,0.83,8.24e-05,0.168,0.221,131.833,306478.0,4.0
0.579,0.904,-2.729,0.0618,0.193,0.0,0.064,0.681,82.014,190947.0,4.0
0.698,0.679,-4.086,0.0481,0.229,0.0,0.0938,0.455,122.042,190820.0,4.0
0.851,0.541,-6.825,0.0505,0.568,0.0,0.13,0.448,124.959,235545.0,4.0
0.788,0.252,-19.024,0.123,0.698,0.00137,0.0968,0.887,100.009,142200.0,4.0
0.673,0.735,-4.733,0.0457,0.286,0.0,0.242,0.754,115.744,201287.0,4.0
0.768,0.632,-3.877,0.0252,0.469,0.0,0.0391,0.788,102.074,212267.0,4.0
0.737,0.636,-4.546,0.0437,0.0441,6.66e-05,0.35,0.565,105.005,222653.0,4.0
0.907,0.452,-6.673,0.187,0.568,0.0,0.244,0.691,92.063,197216.0,4.0
0.513,0.661,-6.419,0.24,0.161,0.0,0.246,0.179,94.791,209213.0,4.0
0.493,0.838,-5.703,0.0467,0.0063,0.00661,0.34,0.366,129.56,230126.0,4.0
0.795,0.7,-5.221,0.107,0.0588,0.0,0.0977,0.798,120.002,190347.0,4.0
0.697,0.552,-10.271,0.196,0.479,0.127,0.147,0.278,75.235,180567.0,4.0
0.573,0.82,-4.677,0.0475,0.0808,0.0,0.124,0.395,147.976,223784.0,4.0
0.783,0.537,-2.921,0.0749,0.278,0.0,0.229,0.392,113.977,222866.0,4.0
0.425,0.642,-5.06,0.0502,0.164,0.0,0.118,0.112,170.008,211867.0,4.0
0.531,0.334,-8.961,0.027,0.912,4.47e-06,0.34,0.386,84.158,239713.0,4.0
0.52,0.119,-12.148,0.0407,0.922,0.0,0.0883,0.355,69.217,202496.0,4.0
0.498,0.702,-7.833,0.0401,0.0193,3.68e-06,0.0669,0.542,79.3,263213.0,4.0
0.729,0.777,-5.112,0.0293,0.13,0.0,0.0541,0.527,104.946,228293.0,4.0
0.416,0.232,-11.394,0.0306,0.964,0.000113,0.15,0.152,179.969,176167.0,4.0
0.497,0.806,-4.283,0.0586,0.012,1.7e-06,0.127,0.455,170.204,155735.0,4.0
0.462,0.215,-10.298,0.0345,0.799,0.0,0.139,0.157,109.326,202737.0,3.0
0.501,0.579,-8.522,0.0978,0.0381,0.0,0.139,0.341,122.146,267429.0,5.0
0.63,0.694,-6.257,0.0253,0.00281,0.0,0.0719,0.216,97.005,195519.0,4.0
0.553,0.586,-6.319,0.0362,0.697,0.0,0.0813,0.443,126.684,196373.0,4.0
0.623,0.828,-4.272,0.0565,0.162,0.0,0.0976,0.953,82.059,183140.0,4.0
0.656,0.514,-5.27,0.0672,0.0914,0.0,0.058,0.818,120.073,208214.0,4.0
0.611,0.602,-4.89,0.0437,0.000837,0.0,0.112,0.624,168.154,148460.0,4.0
0.782,0.835,-4.278,0.283,0.281,0.0,0.459,0.527,80.014,240173.0,4.0
0.59,0.903,-4.478,0.0363,0.0232,0.0,0.0786,0.542,107.023,213453.0,4.0
0.689,0.647,-5.157,0.046,0.0321,0.0,0.0693,0.897,125.088,158923.0,4.0
0.792,0.895,-3.112,0.0589,0.165,0.0,0.0501,0.794,94.968,201526.0,4.0
0.687,0.702,-5.324,0.0455,0.0064,4.35e-05,0.204,0.284,129.956,214840.0,4.0
0.296,0.683,-4.413,0.0632,0.284,7.74e-05,0.0418,0.398,171.365,230289.0,3.0
0.689,0.684,-4.561,0.0463,0.00284,0.0,0.758,0.692,107.989,173767.0,4.0
0.778,0.829,-4.447,0.201,0.0357,3.83e-05,0.334,0.686,96.998,167760.0,4.0
0.882,0.781,-3.406,0.0468,0.0161,0.000108,0.037,0.77,107.068,175776.0,4.0
0.909,0.487,-8.313,0.0979,0.0993,0.0,0.108,0.683,119.992,216453.0,4.0
0.647,0.853,-4.516,0.0904,0.0615,0.0,0.062,0.618,103.846,189000.0,4.0
0.689,0.799,-3.45,0.0392,0.0323,0.0,0.297,0.823,115.859,171507.0,4.0
0.579,0.736,-3.863,0.0527,0.31,0.0,0.198,0.613,127.999,230613.0,4.0
0.586,0.727,-4.799,0.039,0.00247,0.0107,0.152,0.496,124.99,233347.0,4.0
0.671,0.834,-3.928,0.0885,0.0387,0.0,0.454,0.454,113.021,190921.0,4.0
0.656,0.773,-3.609,0.0297,0.00989,0.0,0.436,0.406,120.056,204380.0,4.0
0.624,0.696,-6.006,0.0469,0.109,0.0,0.132,0.392,82.001,213987.0,4.0
0.656,0.935,-2.476,0.0461,0.0205,0.00075,0.0731,0.916,120.011,159268.0,4.0
0.627,0.715,-5.019,0.0329,0.127,0.0,0.0768,0.481,115.005,229283.0,4.0
0.667,0.488,-5.29,0.0283,0.237,0.0,0.103,0.177,116.996,240307.0,4.0
0.733,0.892,-3.641,0.0417,0.0376,0.0,0.137,0.675,95.989,173720.0,4.0
0.712,0.649,-4.753,0.063,0.000652,0.0,0.0683,0.616,127.028,177093.0,4.0
0.69,0.897,-4.696,0.0506,0.0142,0.0,0.108,0.849,140.05,221493.0,4.0
0.656,0.692,-6.145,0.0563,0.00212,0.00305,0.128,0.693,128.016,227560.0,4.0
0.519,0.275,-15.949,0.0383,0.645,0.135,0.356,0.113,75.148,267300.0,4.0
0.738,0.629,-4.882,0.0495,0.268,0.00114,0.163,0.319,146.067,180898.0,4.0
0.755,0.895,-5.576,0.147,0.0165,0.0704,0.0987,0.856,169.992,205357.0,4.0
0.926,0.666,-5.314,0.244,0.0611,0.0,0.123,0.168,127.079,343150.0,4.0
0.856,0.754,-2.728,0.0416,0.0294,1.49e-05,0.206,0.722,98.018,236213.0,4.0
0.559,0.868,-5.276,0.17,0.0475,0.000176,0.776,0.609,156.295,209413.0,4.0
0.513,0.374,-6.554,0.0356,0.782,0.0,0.154,0.348,133.022,201874.0,4.0
0.612,0.631,-4.991,0.0804,0.747,0.0,0.125,0.46,94.985,170373.0,4.0
0.687,0.71,-5.84,0.0522,0.0283,3.71e-06,0.0689,0.886,79.235,216880.0,4.0
0.692,0.744,-4.565,0.257,0.00868,0.000423,0.359,0.0612,171.374,326467.0,4.0
0.589,0.651,-5.097,0.0306,0.0291,3.2e-06,0.111,0.166,90.011,212627.0,4.0
0.561,0.716,-6.761,0.0338,0.0481,0.000233,0.123,0.135,109.996,172909.0,4.0
0.69,0.882,-4.409,0.0592,0.301,0.000238,0.177,0.872,139.977,196455.0,4.0
0.838,0.724,-3.025,0.0754,0.0934,1.73e-06,0.0522,0.385,112.992,175333.0,4.0
0.342,0.607,-5.934,0.0365,0.0511,0.0,0.243,0.309,63.664,239933.0,4.0
0.691,0.716,-5.985,0.0351,0.0085,9.06e-06,0.263,0.507,112.035,187027.0,4.0
0.29,0.889,-2.611,0.159,0.00949,0.0,0.0821,0.651,98.835,225213.0,4.0
0.516,0.593,-5.09,0.0252,0.055,0.0401,0.111,0.53,76.018,254840.0,4.0
0.379,0.373,-12.176,0.0309,0.895,0.0718,0.115,0.352,176.002,259253.0,1.0
0.523,0.828,-4.696,0.0762,0.0136,0.000255,0.165,0.476,96.952,214827.0,4.0
0.654,0.711,-7.437,0.0383,0.0214,0.00191,0.0903,0.198,127.957,193788.0,4.0
0.687,0.792,-2.749,0.0452,0.191,0.0,0.167,0.671,100.015,214290.0,4.0
0.758,0.574,-6.889,0.0572,0.46,0.00272,0.102,0.261,151.985,191147.0,4.0
0.531,0.854,-3.149,0.198,0.288,0.0,0.0773,0.456,94.419,190000.0,4.0
0.765,0.704,-4.589,0.127,0.0215,0.0,0.227,0.498,147.055,192172.0,4.0
0.699,0.558,-7.622,0.0603,0.462,0.0,0.116,0.493,79.992,165000.0,4.0
0.662,0.693,-4.298,0.0698,0.134,0.0,0.145,0.655,86.009,252120.0,4.0
0.869,0.887,-4.505,0.0993,0.0605,0.0,0.148,0.784,129.221,198400.0,4.0
0.502,0.639,-8.322,0.0442,0.0292,0.0,0.211,0.35,89.988,250684.0,4.0
0.883,0.664,-10.395,0.411,0.225,2.3e-06,0.941,0.8,118.104,250200.0,4.0
0.644,0.599,-7.941,0.0291,0.0445,0.0,0.286,0.948,111.829,193893.0,4.0
0.704,0.859,-4.877,0.0996,0.0185,0.0,0.0215,0.926,105.115,217289.0,4.0
0.609,0.444,-9.129,0.106,0.603,6.86e-06,0.104,0.166,118.402,228707.0,3.0
0.498,0.83,-3.779,0.0537,0.00232,5.69e-06,0.137,0.683,81.726,204293.0,4.0
0.676,0.577,-12.031,0.0365,0.186,0.0,0.148,0.934,91.98,241600.0,4.0
0.928,0.371,-7.887,0.375,0.325,0.0,0.171,0.55,99.061,328667.0,4.0
0.596,0.838,-6.52,0.0704,0.0189,1.54e-05,0.108,0.472,94.982,240427.0,4.0
0.577,0.934,-3.672,0.0554,0.00405,0.0064,0.123,0.855,149.964,219653.0,4.0
0.507,0.922,-3.597,0.06,0.163,0.0,0.229,0.469,110.977,210716.0,1.0
0.82,0.511,-9.032,0.0693,0.424,0.0,0.117,0.747,144.407,247493.0,4.0
0.889,0.818,-4.639,0.253,0.47,0.0,0.179,0.782,96.063,302760.0,4.0
0.575,0.758,-5.029,0.0618,0.0954,0.0,0.394,0.493,144.107,182623.0,4.0
0.68,0.878,-3.923,0.0554,0.0744,0.0,0.137,0.769,169.987,225395.0,4.0
0.793,0.488,-5.807,0.0462,0.428,0.0,0.0823,0.5,133.957,184005.0,4.0
0.494,0.637,-6.381,0.0333,0.669,0.0,0.0882,0.1,147.924,274693.0,4.0
0.827,0.613,-5.34,0.0621,0.366,1.25e-05,0.093,0.747,137.96,177973.0,4.0
0.823,0.733,-5.474,0.0628,0.0349,0.0,0.324,0.397,97.972,284387.0,4.0
0.322,0.377,-7.385,0.0356,0.454,0.0,0.338,0.366,118.669,268960.0,4.0
0.272,0.16,-9.947,0.0323,0.729,0.0,0.18,0.142,98.612,178200.0,3.0
0.742,0.726,-5.755,0.0582,0.0531,0.0,0.0803,0.93,77.48,180680.0,4.0
0.694,0.681,-6.956,0.0944,0.0176,0.0,0.447,0.716,128.061,182000.0,4.0
0.341,0.42,-6.567,0.0318,0.183,0.0,0.0967,0.306,145.808,355733.0,4.0
0.499,0.519,-6.674,0.0344,0.00876,0.0,0.249,0.517,165.036,209000.0,4.0
